subjID,Region,ChaCo_mean,ChaCo_std
1003,22,0.017605,0.0074412
1004,22,0.008484,0.00019841
1006,22,0.00056902,4.8212e-05
1007,22,0,0
1008,22,0.011971,0.0027537
1009,22,2.3673e-05,2.3673e-05
1010,22,0.00027478,0.00015133
1011,22,0.0040152,0.0004353
1013,22,0,0
1014,22,0.020991,0.0067537
1015,22,2.3673e-05,2.3673e-05
1016,22,0.0074965,0.0026672
1017,22,0.0047889,0.00014897
1019,22,0.0074477,0.00053517
1020,22,0,0
1022,22,0,0
1023,22,2.0574e-05,2.0574e-05
1024,22,0.0044321,0.00072867
1025,22,0.0015526,0.00046367
1027,22,0.011481,0.0036211
1029,22,0.0018141,0.00012705
1030,22,0,0
1031,22,0.013579,0.0022633
1032,22,0.0011113,0.00016435
1033,22,0.00041682,0.00029337
1034,22,2.0574e-05,2.0574e-05
1035,22,0.0083092,0.00044981
1036,22,0.017367,3.8625e-05
1037,22,0.00037257,0.00029027
1039,22,0.00069247,0.00017166
1040,22,0.032034,0.0024899
1041,22,2.3673e-05,2.3673e-05
1042,22,0,0
1043,22,2.0574e-05,2.0574e-05
1044,22,0,0
1045,22,0.020375,0.0032982
1046,22,0.00081083,5.3293e-05
1047,22,0.0061791,0.003669
1048,22,0.00083984,0.00067524
1049,22,0.015618,0.0051666
1050,22,0.0012832,8.9862e-05
1051,22,0.00016571,0.00016571
1053,22,0.021352,0.0018475
1054,22,0.0085732,0.0026478
1055,22,0.020848,0.0025248
1056,22,0,0
1057,22,4.7346e-05,4.7346e-05
1058,22,0,0
1060,22,0.016136,0.0031334
1003,23,0.0014378,0.00074604
1004,23,0.052614,0.0039599
1006,23,0.050666,0.0072356
1007,23,2.3059e-05,2.3059e-05
1008,23,0.34807,0.051827
1009,23,2.3059e-05,2.3059e-05
1010,23,0.00065492,3.6849e-05
1011,23,0.010805,0.0030806
1013,23,0,0
1014,23,0.03629,0.010395
1015,23,0,0
1016,23,0.0091124,0.00048833
1017,23,0.0062923,0.0023779
1019,23,0.00036328,7.4844e-05
1020,23,0,0
1022,23,0,0
1023,23,0,0
1024,23,0.0072233,0.0025423
1025,23,0.0014747,9.1122e-05
1027,23,0.07412,0.0071626
1029,23,0.0018678,0.00064568
1030,23,0,0
1031,23,0.020481,0.0034176
1032,23,0.0010619,0.00011415
1033,23,0.014592,0.010266
1034,23,6.4264e-05,1.8146e-05
1035,23,0.022712,0.0028351
1036,23,0.016545,0.0043463
1037,23,6.672e-05,2.5516e-05
1039,23,0.00071427,6.862e-05
1040,23,0.31714,0.01569
1041,23,7.5793e-05,6.6163e-06
1042,23,0,0
1043,23,0,0
1044,23,0,0
1045,23,0.11333,0.011023
1046,23,0.0014567,0.00060353
1047,23,0.00025951,2.8922e-05
1048,23,0.00050012,0.00020036
1049,23,0.059475,0.0087106
1050,23,0.27003,0.0054549
1051,23,0.0097074,0.001384
1053,23,0.10754,0.00028388
1054,23,0.60059,0.0050557
1055,23,0.11465,0.0012931
1056,23,0,0
1057,23,0.0033453,0.0031804
1058,23,0,0
1060,23,0.03425,0.0052651
1003,24,0.52109,0.0058179
1004,24,0.0028053,0.00054701
1006,24,0.00013213,0.00013213
1007,24,0,0
1008,24,0.034094,0.00018875
1009,24,0,0
1010,24,0.012131,0.0039412
1011,24,0.00030187,3.7604e-05
1013,24,0,0
1014,24,0.13597,0.0094554
1015,24,0.0039089,0.0023713
1016,24,0.0015018,0.00078045
1017,24,0.0043756,0.00042922
1019,24,7.5663e-05,5.1639e-05
1020,24,0,0
1022,24,0,0
1023,24,0.00043322,0.00026348
1024,24,0.00069703,2.4353e-05
1025,24,0.00073991,0.00048531
1027,24,0.00089046,0.00055098
1029,24,0.0024263,0.0011533
1030,24,0,0
1031,24,0.0003379,1.5679e-06
1032,24,0.00035194,0.00022464
1033,24,0.0031609,0.00082706
1034,24,1.2012e-05,1.2012e-05
1035,24,0.045315,0.0072608
1036,24,0.0089746,0.00082724
1037,24,0.15957,0.004853
1039,24,0.00023743,0.000195
1040,24,0.0092387,0.00018165
1041,24,0,0
1042,24,0,0
1043,24,0,0
1044,24,0,0
1045,24,0.0054445,0.00022514
1046,24,0.0020738,0.0008966
1047,24,0.083999,0.021152
1048,24,0.027209,0.0025368
1049,24,0.044868,0.0045978
1050,24,0.00023743,0.000195
1051,24,0.00027582,0.00027582
1053,24,0.10816,0.044733
1054,24,0.065079,0.0011311
1055,24,0.02072,0.0018128
1056,24,0,0
1057,24,0.0015733,0.00097272
1058,24,0,0
1060,24,0.00091762,0.0001008
1003,25,0,0
1004,25,3.7696e-05,3.7696e-05
1006,25,0,0
1007,25,3.7696e-05,3.7696e-05
1008,25,0.0067898,0.0023417
1009,25,0,0
1010,25,0,0
1011,25,3.7696e-05,3.7696e-05
1013,25,0,0
1014,25,3.2381e-05,3.2381e-05
1015,25,0,0
1016,25,0.00046928,0.00024311
1017,25,7.0077e-05,5.3147e-06
1019,25,3.7696e-05,3.7696e-05
1020,25,0,0
1022,25,0,0
1023,25,0,0
1024,25,0,0
1025,25,3.7696e-05,3.7696e-05
1027,25,0.00064133,0.00018799
1029,25,0,0
1030,25,0,0
1031,25,0.0028795,0.00061771
1032,25,3.7696e-05,3.7696e-05
1033,25,0,0
1034,25,0,0
1035,25,0.00022618,0.00022618
1036,25,0.00036151,0.00028612
1037,25,0,0
1039,25,0,0
1040,25,0.0017699,0.0014683
1041,25,3.7696e-05,3.7696e-05
1042,25,0,0
1043,25,0,0
1044,25,0,0
1045,25,0.00072784,4.9312e-05
1046,25,0,0
1047,25,3.7696e-05,3.7696e-05
1048,25,0,0
1049,25,0.00082981,0.00037647
1050,25,3.7696e-05,3.7696e-05
1051,25,0,0
1053,25,0,0
1054,25,0.016067,0.0063412
1055,25,0.09758,0.02249
1056,25,0,0
1057,25,0,0
1058,25,0,0
1060,25,0.00091051,0.00052194
1003,26,8.8626e-05,8.8626e-05
1004,26,0.00037782,2.3316e-05
1006,26,0.00026404,2.77e-05
1007,26,0,0
1008,26,0.017068,0.0036116
1009,26,0,0
1010,26,3.6467e-05,3.6467e-05
1011,26,0.00033443,7.916e-05
1013,26,0,0
1014,26,0.0010755,0.00063792
1015,26,0,0
1016,26,0.0021021,0.00049758
1017,26,0.065512,0.012598
1019,26,0.00043252,7.8017e-05
1020,26,0,0
1022,26,0,0
1023,26,0,0
1024,26,7.7318e-05,4.0851e-05
1025,26,0.00014771,0.00014771
1027,26,0.0081804,0.0054089
1029,26,5.9084e-05,5.9084e-05
1030,26,0,0
1031,26,0.015474,0.0027832
1032,26,0.00016594,0.00012948
1033,26,5.9084e-05,5.9084e-05
1034,26,0,0
1035,26,0.017028,0.0092286
1036,26,0.00075126,0.00016042
1037,26,0,0
1039,26,5.9084e-05,5.9084e-05
1040,26,0.006519,0.00086656
1041,26,0,0
1042,26,0,0
1043,26,0,0
1044,26,0,0
1045,26,0.01865,0.0019115
1046,26,3.6467e-05,3.6467e-05
1047,26,0,0
1048,26,2.9542e-05,2.9542e-05
1049,26,0.083357,0.0056825
1050,26,0.00059408,6.2325e-05
1051,26,8.8626e-05,8.8626e-05
1053,26,0.00033005,3.4625e-05
1054,26,0.1693,0.0037412
1055,26,0.060882,0.011615
1056,26,0,0
1057,26,0,0
1058,26,0,0
1060,26,0.010192,0.00085711
1003,27,0.00047571,0.00037541
1004,27,0.0034059,0.00052233
1006,27,0.00060805,1.8814e-05
1007,27,0,0
1008,27,0.013204,0.00043689
1009,27,0,0
1010,27,2.5075e-05,2.5075e-05
1011,27,0.0023681,0.0005126
1013,27,0,0
1014,27,0.011006,0.0055904
1015,27,0,0
1016,27,0.006209,0.00061127
1017,27,0.0012105,0.00029394
1019,27,0.0034975,0.00046348
1020,27,0,0
1022,27,0,0
1023,27,0,0
1024,27,0.0010576,0.00048092
1025,27,0.0006474,0.00017098
1027,27,0.017476,0.0020574
1029,27,0.00029671,9.6114e-05
1030,27,0,0
1031,27,0.027271,0.0035707
1032,27,0.00064357,0.00014208
1033,27,0.00025422,0.00020407
1034,27,1.6368e-05,1.6368e-05
1035,27,0.014615,0.0072498
1036,27,0.0035762,0.00084307
1037,27,1.6368e-05,1.6368e-05
1039,27,0.00026676,0.00019154
1040,27,0.018501,0.0022529
1041,27,3.2735e-05,3.2735e-05
1042,27,0,0
1043,27,3.7612e-05,3.7612e-05
1044,27,0,0
1045,27,0.028448,0.0020943
1046,27,2.8905e-05,3.8304e-06
1047,27,0.00011074,8.5669e-05
1048,27,0.00011074,8.5669e-05
1049,27,0.051768,0.0029981
1050,27,0.001347,9.3313e-05
1051,27,0.00028313,0.0002079
1053,27,0.0025729,8.501e-05
1054,27,0.05038,0.0053359
1055,27,0.063756,0.014326
1056,27,0,0
1057,27,0,0
1058,27,0,0
1060,27,0.027826,0.0045819
1003,28,0.42718,0.027991
1004,28,0.0093657,0.0016658
1006,28,0.00025446,0.00015111
1007,28,1.3519e-05,1.3519e-05
1008,28,0.18109,0.012934
1009,28,0,0
1010,28,0.08132,0.042601
1011,28,0.00070571,0.00024062
1013,28,0,0
1014,28,0.38749,0.0018455
1015,28,0.030466,0.0082404
1016,28,0.0016608,0.00098896
1017,28,0.013564,0.0054529
1019,28,0,0
1020,28,0,0
1022,28,0,0
1023,28,0.00049061,7.7191e-05
1024,28,0.0017569,0.00056835
1025,28,0.00071171,0.000505
1027,28,0.0011996,0.0010446
1029,28,0.0023055,0.00029012
1030,28,0,0
1031,28,0.00036021,0.00015351
1032,28,0.00040317,0.00029982
1033,28,0.021463,0.0072516
1034,28,0,0
1035,28,0.12663,0.00033787
1036,28,0.01407,0.0034241
1037,28,0.0072707,0.0033231
1039,28,0.00035029,0.00029862
1040,28,0.14733,0.041182
1041,28,2.7038e-05,2.7038e-05
1042,28,0,0
1043,28,0,0
1044,28,0,0
1045,28,0.010452,0.0012016
1046,28,0.071793,0.024354
1047,28,0.0016392,3.7185e-05
1048,28,0.12999,0.02648
1049,28,0.05292,0.0042922
1050,28,0.00046477,0.00010303
1051,28,0.00018087,0.00018087
1053,28,0.36343,0.018259
1054,28,0.16425,0.021523
1055,28,0.014236,0.00028332
1056,28,0,0
1057,28,0.00086346,0.00037678
1058,28,0,0
1060,28,0.0025549,0.00079785
1003,29,0.052733,0.0036924
1004,29,0.00027683,0.00017474
1006,29,1.7016e-05,1.7016e-05
1007,29,0,0
1008,29,0.53314,0.011632
1009,29,2.2578e-05,2.2578e-05
1010,29,0.00084916,0.0001718
1011,29,3.9595e-05,5.5624e-06
1013,29,0,0
1014,29,0.0015494,0.00039233
1015,29,5.1048e-05,5.1048e-05
1016,29,0.0012997,0.00068716
1017,29,0.00026604,4.0252e-05
1019,29,0,0
1020,29,0,0
1022,29,0,0
1023,29,3.4032e-05,3.4032e-05
1024,29,8.4751e-05,5.0719e-05
1025,29,0.00079057,0.00065445
1027,29,0.00039627,8.0176e-05
1029,29,0.0036411,0.0011907
1030,29,0,0
1031,29,6.2173e-05,2.8141e-05
1032,29,0.00041787,0.0003498
1033,29,0.02661,0.0090894
1034,29,0,0
1035,29,0.00067245,0.00036616
1036,29,0.0025442,0.00084258
1037,29,0.0099265,0.0031078
1039,29,0.00022578,0.00022578
1040,29,0.11032,0.019958
1041,29,2.2578e-05,2.2578e-05
1042,29,0,0
1043,29,0,0
1044,29,0,0
1045,29,0.0088051,0.0026637
1046,29,0.0064828,0.0039991
1047,29,0.0021653,0.00076994
1048,29,0.3267,0.06115
1049,29,0.0012847,0.00011062
1050,29,0.03705,0.023323
1051,29,0.33967,0.0077214
1053,29,0.064266,0.018868
1054,29,0.65753,0.016208
1055,29,0.57525,0.026921
1056,29,0,0
1057,29,0.21133,0.021312
1058,29,0,0
1060,29,0.00017507,0.00014103
1003,30,0.0092535,0.0010343
1004,30,0.015946,0.0026122
1006,30,0.012023,0.0085526
1007,30,0,0
1008,30,0.68007,0.030679
1009,30,4.962e-05,4.962e-05
1010,30,0.01256,0.00087043
1011,30,0.0040507,0.00058042
1013,30,0,0
1014,30,0.017134,0.0050271
1015,30,1.654e-05,1.654e-05
1016,30,0.0074189,0.0041921
1017,30,0.0052374,0.0017641
1019,30,9.9239e-05,9.9239e-05
1020,30,0,0
1022,30,0,0
1023,30,0.0004413,0.00031953
1024,30,0.010324,0.0016178
1025,30,0.0023719,0.0017631
1027,30,0.0055782,0.0033864
1029,30,0.0067151,0.0025142
1030,30,0,0
1031,30,0.0033645,0.0012336
1032,30,0.0011942,0.0008898
1033,30,0.11448,0.0074499
1034,30,1.654e-05,1.654e-05
1035,30,0.025889,0.0011704
1036,30,0.061844,0.0027272
1037,30,0.00060142,0.00035789
1039,30,0.00076946,0.00058681
1040,30,0.59106,0.032888
1041,30,1.654e-05,1.654e-05
1042,30,0,0
1043,30,0,0
1044,30,0,0
1045,30,0.094724,0.0023649
1046,30,0.078689,0.010196
1047,30,0.0010878,0.00023541
1048,30,0.3354,0.089192
1049,30,0.0080418,0.0020144
1050,30,0.13865,0.023403
1051,30,0.0014466,0.0010496
1053,30,0.44414,0.00054445
1054,30,0.61691,0.064976
1055,30,0.27523,0.048001
1056,30,0,0
1057,30,0.0010389,0.00017879
1058,30,0,0
1060,30,0.010354,0.00043005
1003,31,0,0
1004,31,0,0
1006,31,0,0
1007,31,0,0
1008,31,0.00014061,0.00014061
1009,31,0,0
1010,31,0,0
1011,31,0,0
1013,31,0,0
1014,31,0,0
1015,31,0,0
1016,31,0,0
1017,31,0,0
1019,31,0,0
1020,31,0,0
1022,31,0,0
1023,31,0,0
1024,31,0,0
1025,31,0,0
1027,31,7.0304e-05,7.0304e-05
1029,31,0,0
1030,31,0,0
1031,31,0,0
1032,31,0,0
1033,31,0,0
1034,31,0,0
1035,31,0,0
1036,31,0,0
1037,31,0,0
1039,31,0,0
1040,31,0,0
1041,31,0,0
1042,31,0,0
1043,31,0,0
1044,31,0,0
1045,31,0,0
1046,31,0,0
1047,31,0,0
1048,31,0,0
1049,31,0,0
1050,31,0,0
1051,31,0,0
1053,31,0,0
1054,31,0.00087033,0.00067635
1055,31,0.00065942,0.00046544
1056,31,0,0
1057,31,0,0
1058,31,0,0
1060,31,0,0
1003,32,0.0060799,0.0043728
1004,32,0,0
1006,32,0,0
1007,32,0,0
1008,32,0.0056035,0.0037856
1009,32,0,0
1010,32,0,0
1011,32,0,0
1013,32,0,0
1014,32,0,0
1015,32,0,0
1016,32,6.0968e-05,6.0968e-05
1017,32,0,0
1019,32,0,0
1020,32,0,0
1022,32,0,0
1023,32,0,0
1024,32,0,0
1025,32,0,0
1027,32,0,0
1029,32,0,0
1030,32,0,0
1031,32,0,0
1032,32,0,0
1033,32,0,0
1034,32,0,0
1035,32,0,0
1036,32,0,0
1037,32,0.0041567,0.0022057
1039,32,0,0
1040,32,0.0066289,0.0061744
1041,32,0,0
1042,32,0,0
1043,32,0,0
1044,32,0,0
1045,32,0,0
1046,32,0,0
1047,32,0,0
1048,32,0,0
1049,32,4.5446e-05,4.5446e-05
1050,32,0,0
1051,32,0.0010641,0.00015522
1053,32,0,0
1054,32,0.017901,0.015265
1055,32,0.0024775,0.00020514
1056,32,0,0
1057,32,0.0029252,0.0024375
1058,32,0,0
1060,32,0,0
1003,33,0.043751,0.01317
1004,33,0.0018386,0.0011665
1006,33,0.00031243,0.00013565
1007,33,5.601e-05,5.601e-05
1008,33,0.82294,0.025164
1009,33,0,0
1010,33,0.0018062,0.0010221
1011,33,0.00058633,0.00047431
1013,33,0,0
1014,33,0.01233,0.002696
1015,33,0.00011202,0.00011202
1016,33,0.0029439,0.00059151
1017,33,0.00052157,0.00018551
1019,33,0,0
1020,33,0,0
1022,33,0,0
1023,33,0.00016803,0.00016803
1024,33,0.0016706,0.0013345
1025,33,0.002817,0.0012487
1027,33,0.0010755,0.00051543
1029,33,0.024768,0.0074047
1030,33,0,0
1031,33,0.00026516,0.00026516
1032,33,0.0009635,0.00062745
1033,33,0.0072855,0.001452
1034,33,0,0
1035,33,0.0061731,0.0033726
1036,33,0.030131,0.0071674
1037,33,0.0042347,0.0005381
1039,33,0.00069835,0.00036229
1040,33,0.37474,0.070872
1041,33,0.00020041,2.3634e-05
1042,33,0,0
1043,33,0,0
1044,33,0,0
1045,33,0.010286,0.0070375
1046,33,0.00044193,0.00044193
1047,33,0.0037867,0.00098618
1048,33,0.29164,0.062786
1049,33,0.0048745,0.00027842
1050,33,0.099715,0.015364
1051,33,0.17948,0.048198
1053,33,0.026865,0.0017723
1054,33,0.91302,0.010257
1055,33,0.84293,0.0023746
1056,33,0,0
1057,33,0.10068,0.0032764
1058,33,0,0
1060,33,0.0014614,0.0010134
1003,34,0.033966,0.0066155
1004,34,0.0098493,0.002004
1006,34,0.0044263,0.00039425
1007,34,3.1507e-05,3.1507e-05
1008,34,0.65946,0.020939
1009,34,8.0086e-05,1.7072e-05
1010,34,0.0016319,0.0002141
1011,34,0.0064326,0.0026517
1013,34,2.429e-05,2.429e-05
1014,34,0.0084827,0.0036621
1015,34,0,0
1016,34,0.078077,0.016916
1017,34,0.0024229,0.00024893
1019,34,0.00035907,1.9015e-05
1020,34,0,0
1022,34,0,0
1023,34,6.3014e-05,6.3014e-05
1024,34,0.017184,0.0017137
1025,34,0.0062222,0.0021902
1027,34,0.15796,0.0075473
1029,34,0.017348,0.00033451
1030,34,0,0
1031,34,0.06577,0.00023698
1032,34,0.0029197,0.0013652
1033,34,0.039843,0.0073275
1034,34,6.4333e-05,3.2826e-05
1035,34,0.0062526,0.00118
1036,34,0.046444,0.0036893
1037,34,0.0046816,0.0021555
1039,34,0.0018563,0.00088476
1040,34,0.30851,0.034995
1041,34,0.0001431,4.5942e-05
1042,34,0,0
1043,34,0,0
1044,34,0,0
1045,34,0.073617,0.010036
1046,34,0.00078969,6.1001e-05
1047,34,0.0021078,0.00060182
1048,34,0.010927,0.0032513
1049,34,0.01839,0.0023531
1050,34,0.059189,0.0043038
1051,34,0.1308,0.020525
1053,34,0.014009,0.00035823
1054,34,0.66161,0.045994
1055,34,0.64651,0.027716
1056,34,0,0
1057,34,0.0074832,0.0028196
1058,34,0,0
1060,34,0.012407,0.0033328
1003,35,0,0
1004,35,0,0
1006,35,0,0
1007,35,0,0
1008,35,0,0
1009,35,0,0
1010,35,0,0
1011,35,0,0
1013,35,0,0
1014,35,0,0
1015,35,0.0046894,0.003101
1016,35,0,0
1017,35,0,0
1019,35,0,0
1020,35,0,0
1022,35,0,0
1023,35,0,0
1024,35,0,0
1025,35,0,0
1027,35,0,0
1029,35,0,0
1030,35,0,0
1031,35,0,0
1032,35,0,0
1033,35,0,0
1034,35,0,0
1035,35,0,0
1036,35,0,0
1037,35,0,0
1039,35,0,0
1040,35,0,0
1041,35,0,0
1042,35,0,0
1043,35,0,0
1044,35,0,0
1045,35,0,0
1046,35,0,0
1047,35,0,0
1048,35,0,0
1049,35,0,0
1050,35,0,0
1051,35,0,0
1053,35,0,0
1054,35,0,0
1055,35,0,0
1056,35,0,0
1057,35,0,0
1058,35,0,0
1060,35,0,0
1003,36,0,0
1004,36,0,0
1006,36,0,0
1007,36,0,0
1008,36,0,0
1009,36,0,0
1010,36,0,0
1011,36,0,0
1013,36,0,0
1014,36,0,0
1015,36,0,0
1016,36,5.7924e-05,5.7924e-05
1017,36,0,0
1019,36,0.00077538,0.00061479
1020,36,0,0
1022,36,0,0
1023,36,0,0
1024,36,0,0
1025,36,0,0
1027,36,0,0
1029,36,0,0
1030,36,0,0
1031,36,0.00011585,0.00011585
1032,36,0,0
1033,36,0,0
1034,36,0,0
1035,36,0,0
1036,36,0,0
1037,36,0,0
1039,36,0,0
1040,36,0,0
1041,36,0,0
1042,36,0,0
1043,36,0,0
1044,36,0,0
1045,36,0,0
1046,36,0,0
1047,36,0,0
1048,36,0,0
1049,36,0,0
1050,36,0,0
1051,36,0,0
1053,36,0,0
1054,36,0,0
1055,36,0.0019574,0.00045142
1056,36,0,0
1057,36,0,0
1058,36,0,0
1060,36,0,0
1003,37,0,0
1004,37,0,0
1006,37,0,0
1007,37,0,0
1008,37,0,0
1009,37,0,0
1010,37,0,0
1011,37,0,0
1013,37,0,0
1014,37,0,0
1015,37,0,0
1016,37,0,0
1017,37,0,0
1019,37,3.388e-05,3.388e-05
1020,37,0,0
1022,37,0,0
1023,37,0,0
1024,37,0,0
1025,37,0,0
1027,37,0,0
1029,37,0,0
1030,37,0,0
1031,37,0,0
1032,37,0,0
1033,37,0,0
1034,37,0,0
1035,37,0,0
1036,37,0,0
1037,37,0,0
1039,37,0,0
1040,37,0,0
1041,37,0,0
1042,37,0,0
1043,37,0,0
1044,37,0,0
1045,37,0,0
1046,37,0,0
1047,37,0,0
1048,37,0,0
1049,37,0,0
1050,37,0,0
1051,37,0,0
1053,37,0,0
1054,37,0,0
1055,37,3.388e-05,3.388e-05
1056,37,0,0
1057,37,0,0
1058,37,0,0
1060,37,0,0
1003,38,0.028374,0.020181
1004,38,0,0
1006,38,0,0
1007,38,0,0
1008,38,0,0
1009,38,0,0
1010,38,0.096296,0.031456
1011,38,0,0
1013,38,0,0
1014,38,0,0
1015,38,0.01911,0.0082003
1016,38,0,0
1017,38,0,0
1019,38,0,0
1020,38,0,0
1022,38,0,0
1023,38,0,0
1024,38,0,0
1025,38,0,0
1027,38,0,0
1029,38,0,0
1030,38,0,0
1031,38,0,0
1032,38,0,0
1033,38,0,0
1034,38,0,0
1035,38,0,0
1036,38,0,0
1037,38,0.0090968,0.0084801
1039,38,0,0
1040,38,0,0
1041,38,0,0
1042,38,0,0
1043,38,0,0
1044,38,0,0
1045,38,0,0
1046,38,0,0
1047,38,3.3672e-05,3.3672e-05
1048,38,3.3672e-05,3.3672e-05
1049,38,0,0
1050,38,0,0
1051,38,0,0
1053,38,0,0
1054,38,3.3672e-05,3.3672e-05
1055,38,0,0
1056,38,0,0
1057,38,0,0
1058,38,0,0
1060,38,0,0
1003,39,0,0
1004,39,0,0
1006,39,0,0
1007,39,0,0
1008,39,0,0
1009,39,0,0
1010,39,0,0
1011,39,0,0
1013,39,0,0
1014,39,0,0
1015,39,0,0
1016,39,0,0
1017,39,0,0
1019,39,0,0
1020,39,0,0
1022,39,0,0
1023,39,0,0
1024,39,0,0
1025,39,0,0
1027,39,0,0
1029,39,0,0
1030,39,0,0
1031,39,0,0
1032,39,0,0
1033,39,0,0
1034,39,0,0
1035,39,0,0
1036,39,0,0
1037,39,0,0
1039,39,0,0
1040,39,0,0
1041,39,0,0
1042,39,0,0
1043,39,0,0
1044,39,0,0
1045,39,0,0
1046,39,0,0
1047,39,0,0
1048,39,0,0
1049,39,0,0
1050,39,0,0
1051,39,0,0
1053,39,0,0
1054,39,0,0
1055,39,0,0
1056,39,0,0
1057,39,0,0
1058,39,0,0
1060,39,0,0
1003,40,0,0
1004,40,0,0
1006,40,0,0
1007,40,0,0
1008,40,0,0
1009,40,0,0
1010,40,0,0
1011,40,0,0
1013,40,0,0
1014,40,0,0
1015,40,0.055578,0.01664
1016,40,0,0
1017,40,0,0
1019,40,0,0
1020,40,0,0
1022,40,0,0
1023,40,0,0
1024,40,0,0
1025,40,0,0
1027,40,0,0
1029,40,0,0
1030,40,0,0
1031,40,0,0
1032,40,0,0
1033,40,0,0
1034,40,0,0
1035,40,0,0
1036,40,0,0
1037,40,0,0
1039,40,0,0
1040,40,0,0
1041,40,0,0
1042,40,0,0
1043,40,0,0
1044,40,0,0
1045,40,0,0
1046,40,0,0
1047,40,0,0
1048,40,0,0
1049,40,0,0
1050,40,0,0
1051,40,0,0
1053,40,0,0
1054,40,0,0
1055,40,0,0
1056,40,0,0
1057,40,0,0
1058,40,0,0
1060,40,0,0
1003,41,2.91e-05,2.91e-05
1004,41,0,0
1006,41,0,0
1007,41,0,0
1008,41,0,0
1009,41,0,0
1010,41,1.4765e-05,1.4765e-05
1011,41,0,0
1013,41,0,0
1014,41,2.91e-05,2.91e-05
1015,41,0.010599,0.002335
1016,41,0,0
1017,41,0,0
1019,41,0,0
1020,41,0,0
1022,41,0,0
1023,41,0,0
1024,41,0,0
1025,41,0,0
1027,41,0,0
1029,41,0,0
1030,41,0,0
1031,41,0,0
1032,41,0,0
1033,41,0,0
1034,41,0,0
1035,41,0,0
1036,41,0,0
1037,41,0,0
1039,41,0,0
1040,41,0,0
1041,41,0,0
1042,41,0,0
1043,41,0,0
1044,41,0,0
1045,41,0,0
1046,41,0,0
1047,41,2.91e-05,2.91e-05
1048,41,0,0
1049,41,0,0
1050,41,0,0
1051,41,0,0
1053,41,0,0
1054,41,0,0
1055,41,0,0
1056,41,0,0
1057,41,0,0
1058,41,0,0
1060,41,0,0
1003,42,0,0
1004,42,0,0
1006,42,0,0
1007,42,0,0
1008,42,0,0
1009,42,0,0
1010,42,0,0
1011,42,0,0
1013,42,0,0
1014,42,0,0
1015,42,0.018602,0.0057724
1016,42,0,0
1017,42,0,0
1019,42,0,0
1020,42,0,0
1022,42,0,0
1023,42,0,0
1024,42,0,0
1025,42,0,0
1027,42,0,0
1029,42,0,0
1030,42,0,0
1031,42,0,0
1032,42,0,0
1033,42,0,0
1034,42,0,0
1035,42,0,0
1036,42,0,0
1037,42,0,0
1039,42,0,0
1040,42,0,0
1041,42,0,0
1042,42,0,0
1043,42,0,0
1044,42,0,0
1045,42,0,0
1046,42,0,0
1047,42,0,0
1048,42,0,0
1049,42,0,0
1050,42,0,0
1051,42,0,0
1053,42,0,0
1054,42,0,0
1055,42,0,0
1056,42,0,0
1057,42,0,0
1058,42,0,0
1060,42,0,0
1003,43,0.0075717,0.001511
1004,43,0,0
1006,43,0,0
1007,43,0,0
1008,43,0,0
1009,43,0,0
1010,43,0,0
1011,43,0,0
1013,43,0,0
1014,43,0,0
1015,43,0.0007947,0.00037383
1016,43,0,0
1017,43,0,0
1019,43,4.2088e-05,4.2088e-05
1020,43,0,0
1022,43,0,0
1023,43,0,0
1024,43,0,0
1025,43,0,0
1027,43,0,0
1029,43,0,0
1030,43,0,0
1031,43,0,0
1032,43,0,0
1033,43,0,0
1034,43,0,0
1035,43,0,0
1036,43,0,0
1037,43,0.00031869,0.00031869
1039,43,0,0
1040,43,0,0
1041,43,0,0
1042,43,0,0
1043,43,0,0
1044,43,0,0
1045,43,0,0
1046,43,0,0
1047,43,0.0022513,0.0009887
1048,43,0,0
1049,43,0,0
1050,43,0,0
1051,43,0,0
1053,43,0,0
1054,43,0,0
1055,43,0,0
1056,43,0,0
1057,43,0,0
1058,43,0,0
1060,43,0,0
1003,44,0,0
1004,44,0,0
1006,44,0,0
1007,44,0,0
1008,44,0,0
1009,44,0,0
1010,44,0.00010879,2.074e-06
1011,44,0,0
1013,44,0,0
1014,44,0,0
1015,44,0.07578,0.023007
1016,44,0,0
1017,44,0,0
1019,44,0,0
1020,44,0,0
1022,44,0,0
1023,44,0,0
1024,44,0,0
1025,44,0,0
1027,44,0,0
1029,44,0,0
1030,44,0,0
1031,44,0,0
1032,44,0,0
1033,44,0,0
1034,44,0,0
1035,44,0,0
1036,44,0,0
1037,44,0.00015244,0.00015244
1039,44,0,0
1040,44,0,0
1041,44,0,0
1042,44,0,0
1043,44,0,0
1044,44,0,0
1045,44,0,0
1046,44,0,0
1047,44,0,0
1048,44,0,0
1049,44,0,0
1050,44,0,0
1051,44,0,0
1053,44,0,0
1054,44,0,0
1055,44,0,0
1056,44,0,0
1057,44,0,0
1058,44,0,0
1060,44,0,0
1003,45,0,0
1004,45,0,0
1006,45,0,0
1007,45,0,0
1008,45,0,0
1009,45,0,0
1010,45,0,0
1011,45,0,0
1013,45,0,0
1014,45,0,0
1015,45,0,0
1016,45,0,0
1017,45,0,0
1019,45,0,0
1020,45,0,0
1022,45,0,0
1023,45,0,0
1024,45,0,0
1025,45,0,0
1027,45,0,0
1029,45,0,0
1030,45,0,0
1031,45,0,0
